timestamp_sec,q_error,dq,tau_est,temperature
2.090052468,0.005823969841003418,0.35747790336608887,0.24609375,45
2.091832572,0.005157887935638428,0.32558122277259827,0.24609375,45
2.094088435,0.007399857044219971,0.2897168695926666,0.21875,45
2.095980791,0.006673157215118408,0.30654582381248474,0.24609375,45
2.097993078,0.007454335689544678,0.3033726215362549,0.1953125,45
2.09992149,0.006969869136810303,0.31190401315689087,0.39453125,45
2.101959353,0.006485462188720703,0.30591532588005066,1.01171875,45
2.103951726,0.006842613220214844,0.3146664500236511,0.58984375,45
2.105904818,0.005813181400299072,0.3297310769557953,0.14453125,45
2.108007303,0.006850183010101318,0.3242564797401428,0.54296875,45
2.110020459,0.006547391414642334,0.3108421862125397,0.640625,45
2.112032822,0.00624459981918335,0.29675352573394775,0.6171875,45
2.114165942,0.007025718688964844,0.30065134167671204,0.39453125,45
2.115963475,0.006420135498046875,0.3146822452545166,0.4921875,45
2.117857896,0.0058751702308654785,0.29615458846092224,0.640625,45
2.11989719,0.007800698280334473,0.2578160762786865,0.46875,45
2.121809497,0.0070740580558776855,0.2663715183734894,0.46875,45
2.123951445,0.007734119892120361,0.26905426383018494,0.3671875,45
2.125869325,0.007249653339385986,0.2877214252948761,0.44140625,45
2.127923396,0.006946861743927002,0.2666950821876526,0.9375,45
2.130152752,0.007425189018249512,0.2997269630432129,0.58984375,45
2.131970195,0.006577432155609131,0.31800755858421326,0.640625,45
2.134069452,0.007237434387207031,0.3098883628845215,0.54296875,45
2.135934683,0.006753027439117432,0.2984711229801178,0.515625,45
2.137898184,0.0063291192054748535,0.28917956352233887,0.69140625,45
2.139914072,0.007110238075256348,0.2935827672481537,0.4921875,45
2.14185147,0.006625771522521973,0.3052867352962494,0.88671875,45
2.143913099,0.008611857891082764,0.2883228063583374,0.3203125,45
2.145852297,0.008066892623901367,0.26332151889801025,0.3203125,45
2.147912069,0.007461369037628174,0.2621820569038391,0.640625,45
2.149893714,0.008060753345489502,0.278451144695282,0.54296875,45
2.151940761,0.0075157880783081055,0.2771139144897461,1.0625,45
2.154109319,0.008128821849822998,0.30527567863464355,0.58984375,45
2.155962199,0.00722050666809082,0.3170763850212097,0.44140625,45
2.157908603,0.0063727498054504395,0.35162076354026794,0.41796875,45
2.15993619,0.007093310356140137,0.36640939116477966,0.58984375,45
2.161882009,0.006669402122497559,0.354079008102417,0.58984375,45
2.16387369,0.007329404354095459,0.35918986797332764,0.34375,45
2.165949657,0.006663322448730469,0.349783718585968,0.26953125,45
2.167966803,0.005936682224273682,0.3397383987903595,0.26953125,45
2.170026542,0.006791889667510986,0.32632505893707275,0.09765625,45
2.172119965,0.006065249443054199,0.3229025602340698,0.34375,45
2.174159585,0.006920576095581055,0.33249253034591675,0.21875,45
2.175979573,0.006375551223754883,0.3247297704219818,0.24609375,45
2.177862829,0.005830585956573486,0.3265811800956726,0.4921875,45
2.179952411,0.006685793399810791,0.341412216424942,0.34375,45
2.18182449,0.005959153175354004,0.33527910709381104,0.29296875,45
2.183896587,0.007884740829467773,0.32196909189224243,0.39453125,45
2.185833433,0.007218599319458008,0.33439162373542786,0.46875,45
2.187883797,0.006734192371368408,0.31740179657936096,0.41796875,45
2.189870299,0.0074547529220581055,0.3293871581554413,0.73828125,45
2.191937055,0.006970345973968506,0.3077377378940582,0.3671875,45
2.19404096,0.00744861364364624,0.32796522974967957,0.765625,45
2.195901866,0.006479740142822266,0.32202330231666565,0.6640625,45
2.197920416,0.005571424961090088,0.321274995803833,0.54296875,45
2.199899832,0.006231427192687988,0.3246823251247406,0.3671875,45
2.201909985,0.005868136882781982,0.3326932191848755,0.44140625,45
2.203895355,0.007086694240570068,0.34391212463378906,0.58984375,45
2.20593793,0.006541728973388672,0.35079628229141235,0.46875,45
2.207967999,0.0059967041015625,0.3268364369869232,0.3671875,45
2.210008806,0.007033705711364746,0.2968076765537262,0.44140625,45
2.211888931,0.006428122520446777,0.28011369705200195,0.41796875,45
2.214012002,0.005883157253265381,0.26707443594932556,0.54296875,45
2.215907074,0.006920039653778076,0.26174992322921753,0.44140625,45
2.217873707,0.0064356327056884766,0.2667825222015381,0.58984375,45
2.219910175,0.007593691349029541,0.26292192935943604,0.69140625,45
2.221856772,0.007048666477203369,0.27150455117225647,0.6640625,45
2.223936146,0.00915592908859253,0.269828736782074,0.640625,45
2.22582294,0.008792579174041748,0.24518965184688568,0.69140625,45
2.227944712,0.008429229259490967,0.24073728919029236,0.71484375,45
2.229946492,0.009149789810180664,0.2550036609172821,0.9140625,45
2.231840623,0.00854426622390747,0.23207737505435944,0.58984375,45
2.234024041,0.00902259349822998,0.25666528940200806,0.98828125,45
2.235979805,0.008114278316497803,0.27601534128189087,0.88671875,45
2.237918226,0.007327079772949219,0.28548455238342285,0.73828125,45
2.239991478,0.007926464080810547,0.3150773346424103,0.54296875,45
2.241861564,0.007502615451812744,0.330538272857666,0.58984375,45
2.244011313,0.009549260139465332,0.3487703204154968,0.6640625,45
2.245936549,0.008943736553192139,0.3367670476436615,0.44140625,45
2.247998739,0.008217036724090576,0.33362722396850586,0.3671875,45
2.250018694,0.009072363376617432,0.3279041051864624,0.3671875,45
2.251886436,0.008345723152160645,0.32549822330474854,0.24609375,45
2.254123642,0.00870293378829956,0.34316885471343994,0.54296875,45
2.25583077,0.007552385330200195,0.3726716935634613,0.4921875,45
2.257958369,0.006522953510284424,0.37758868932724,0.46875,45
2.259881997,0.00688016414642334,0.4064897298812866,0.1953125,45
2.262107332,0.0062746405601501465,0.4446089565753937,0.46875,45
2.263905999,0.007116258144378662,0.4333343803882599,0.7890625,45
2.265920266,0.006874024868011475,0.41856250166893005,0.4921875,45
2.267954436,0.005965709686279297,0.40299004316329956,0.39453125,45
2.270024945,0.006942093372344971,0.3696185052394867,0.24609375,45
2.271963905,0.006336510181427002,0.3398268520832062,0.24609375,45
2.274069907,0.0071312785148620605,0.2942544221878052,0.171875,45
2.276020922,0.00694960355758667,0.2681458294391632,0.0703125,45
2.277925773,0.007986605167388916,0.28668639063835144,0.44140625,45
2.279930581,0.007381021976470947,0.2863415479660034,0.4921875,45
2.282058976,0.006291031837463379,0.2944954037666321,0.41796875,45
2.283947309,0.008216559886932373,0.2883944809436798,0.34375,45
2.286067164,0.007610976696014404,0.30613473057746887,0.54296875,45
2.287991302,0.007126569747924805,0.2959624230861664,0.640625,45
2.290033396,0.00664210319519043,0.29788222908973694,0.640625,45
2.292009523,0.00615769624710083,0.2868364453315735,0.39453125,45
2.294092158,0.008520781993865967,0.293823778629303,1.0859375,45
2.296041554,0.007733583450317383,0.30205628275871277,0.71484375,45
2.297934352,0.006885826587677002,0.29801636934280396,-0.0703125,45
2.299983494,0.007848560810089111,0.28137364983558655,0.3203125,45
2.302119902,0.007909119129180908,0.24733424186706543,0.4921875,45
2.304039166,0.008992969989776611,0.2747518718242645,1.77734375,45
2.306111016,0.008024096488952637,0.2765699028968811,0.69140625,45
2.308059131,0.006812989711761475,0.2771899700164795,0.0234375,45
2.30995065,0.00729137659072876,0.27837494015693665,0.44140625,45
2.311945889,0.006867468357086182,0.282934308052063,0.69140625,45
2.314189754,0.00909578800201416,0.2847605049610138,0.7890625,45
2.315991042,0.008671939373016357,0.31527313590049744,0.6171875,45
2.317920495,0.00824803113937378,0.3159509301185608,0.73828125,45
2.319928094,0.00776362419128418,0.3031894564628601,0.640625,45
2.321989366,0.008423566818237305,0.2840650677680969,1.40625,45
2.323901954,0.007394134998321533,0.2762063443660736,0.8125,45
2.325918677,0.007509171962738037,0.2884313464164734,0.69140625,45
2.327902611,0.006600856781005859,0.3266570270061493,0.8125,45
2.329969546,0.007079184055328369,0.36359497904777527,0.8125,45
2.331995619,0.006352484226226807,0.4029299020767212,0.6171875,45
2.334151986,0.008473336696624756,0.4128471612930298,0.3203125,45
2.335937002,0.007746696472167969,0.43585625290870667,0.6640625,45
2.337953349,0.00714111328125,0.4185026288032532,0.73828125,45
2.340074948,0.007679998874664307,0.3929916322231293,0.24609375,45
2.342044829,0.006892740726470947,0.37829872965812683,0.98828125,45
2.343979698,0.006886720657348633,0.3936727046966553,0.39453125,45
2.346009454,0.005433380603790283,0.42738696932792664,0.29296875,45
2.347922252,0.004282832145690918,0.4583181142807007,0.09765625,45
2.350017423,0.0048822760581970215,0.4740763008594513,0.1953125,45
2.352023611,0.004579484462738037,0.4705505669116974,0.6171875,45
2.354103714,0.005421161651611328,0.460935115814209,0.3671875,45
2.356011237,0.0049367547035217285,0.4420594871044159,0.29296875,45
2.358015798,0.0044522881507873535,0.3995184302330017,0.21875,45
2.359957365,0.005233407020568848,0.3242928981781006,0.171875,45
2.361918609,0.004688382148742676,0.29071858525276184,0.41796875,45
2.364012477,0.005725383758544922,0.26074692606925964,0.26953125,45
2.36601178,0.00518035888671875,0.24636361002922058,0.3203125,45
2.367956201,0.004695892333984375,0.24664655327796936,0.39453125,45
2.370090605,0.007119536399841309,0.2571331560611725,0.54296875,45
2.372100722,0.006756186485290527,0.2608345150947571,0.6171875,45
2.374037464,0.00765836238861084,0.24286048114299774,0.640625,45
2.375976077,0.007234513759613037,0.24853509664535522,0.83984375,45
2.377958213,0.006931722164154053,0.231570303440094,1.5546875,45
2.379948823,0.007652342319488525,0.21403376758098602,0.9140625,45
2.381912097,0.00698620080947876,0.2217700034379959,0.69140625,45
2.383850479,0.007888436317443848,0.20765554904937744,0.8125,45
2.385977883,0.007585644721984863,0.2156660258769989,0.73828125,45
2.387958801,0.007222294807434082,0.23082497715950012,0.7890625,45
2.389972687,0.009329557418823242,0.22479771077632904,0.7890625,45
2.391953618,0.008845090866088867,0.223484069108963,0.71484375,45
2.394126625,0.009565591812133789,0.2309167981147766,0.6171875,45
2.395919902,0.009020626544952393,0.23140737414360046,0.56640625,45
2.398050941,0.0084151029586792,0.24529999494552612,1.2578125,45
2.399936308,0.009149253368377686,0.2589469850063324,0.6640625,45
2.401983189,0.008180379867553711,0.28397244215011597,0.4921875,45
2.404145471,0.00915682315826416,0.30394068360328674,0.765625,45
2.406015317,0.008732914924621582,0.3336108922958374,1.03515625,45
2.408034331,0.008430123329162598,0.3202626705169678,0.9609375,45
2.410050172,0.009150683879852295,0.3213438093662262,0.58984375,45
2.41209136,0.008545100688934326,0.3225569427013397,0.73828125,45
2.414081695,0.009521484375,0.2993178963661194,0.58984375,45
2.416028564,0.00885540246963501,0.30187901854515076,0.640625,45
2.418063277,0.008249819278717041,0.28176450729370117,0.8125,45
2.42011491,0.008909881114959717,0.2768595516681671,0.4921875,45
2.422039543,0.008243739604949951,0.3062661290168762,0.69140625,45
2.424147858,0.010108768939971924,0.3135599195957184,0.58984375,45
2.426041469,0.009382069110870361,0.3309113383293152,0.6640625,45
2.428113277,0.008715987205505371,0.3326380252838135,0.41796875,45
2.430189086,0.008110463619232178,0.3419623374938965,0.46875,45
2.432135714,0.007625997066497803,0.32085520029067993,0.54296875,45
2.434260181,0.009430468082427979,0.3489503264427185,0.9375,45
2.436084327,0.008401036262512207,0.34949830174446106,0.640625,45
2.43800778,0.007432162761688232,0.36136195063591003,0.765625,45
2.439995222,0.00840848684310913,0.34619227051734924,0.21875,45
2.442008556,0.008287370204925537,0.34046223759651184,0.41796875,45
2.44396839,0.009250164031982422,0.34040793776512146,1.01171875,45
2.445927934,0.008160173892974854,0.36651358008384705,0.640625,45
2.44805255,0.007070183753967285,0.3534763753414154,0.3671875,45
2.45000704,0.007427394390106201,0.34846463799476624,0.46875,45
2.452027477,0.006761312484741211,0.3375256657600403,0.515625,45
2.454144589,0.008807957172393799,0.3384513854980469,0.44140625,45
2.456075798,0.0083235502243042,0.35398101806640625,0.3203125,45
2.45804366,0.009104669094085693,0.3691014051437378,0.34375,45
2.459933693,0.008620262145996094,0.3415374755859375,0.73828125,45
2.462088667,0.007954120635986328,0.3172486424446106,0.54296875,45
2.464065478,0.008371889591217041,0.31181102991104126,0.56640625,45
2.466122991,0.007403016090393066,0.3134135603904724,0.69140625,45
2.467946123,0.0065552592277526855,0.3157140910625458,0.73828125,45
2.469996465,0.007154643535614014,0.32976654171943665,0.44140625,45
2.472044903,0.006730794906616211,0.34186458587646484,0.69140625,45
2.474116976,0.007949411869049072,0.34159308671951294,0.7890625,45
2.476025896,0.007525503635406494,0.32821470499038696,0.765625,45
2.4779977,0.0070410966873168945,0.33472537994384766,0.6640625,45
2.479932119,0.008259713649749756,0.27804499864578247,0.4921875,45
2.481917891,0.007714748382568359,0.25663450360298157,0.640625,45
2.483995721,0.009761333465576172,0.2203991860151291,0.73828125,45
2.485902428,0.009034693241119385,0.2340569794178009,0.640625,45
2.488020188,0.008429110050201416,0.24035526812076569,0.4921875,45
2.490000724,0.009089171886444092,0.27022024989128113,0.71484375,45
2.491838106,0.00854414701461792,0.2809998691082001,0.640625,45
2.494109996,0.009264707565307617,0.2806221842765808,1.0859375,45
2.496049389,0.008295834064483643,0.3181129992008209,0.69140625,45
2.498076741,0.00756913423538208,0.3237037658691406,0.9609375,45
2.499824477,0.008289754390716553,0.3180229961872101,0.6640625,45
2.502007027,0.007926404476165771,0.30823200941085815,0.765625,45
2.504083535,0.009144961833953857,0.30442309379577637,0.6640625,45
2.506158167,0.008721113204956055,0.2931987941265106,0.73828125,45
2.507940065,0.00823664665222168,0.276370108127594,0.56640625,45
2.509951212,0.010222792625427246,0.26679012179374695,0.83984375,45
2.511874936,0.009496092796325684,0.25894272327423096,0.515625,45
2.514051672,0.010035037994384766,0.2616978883743286,0.58984375,45
2.515955861,0.009308397769927979,0.28093546628952026,0.54296875,45
2.518002603,0.008642256259918213,0.2930290699005127,0.44140625,45
2.520000508,0.00918114185333252,0.320572167634964,0.9609375,45
2.52197312,0.008151710033416748,0.36928582191467285,0.73828125,45
2.523940008,0.008690595626831055,0.35644039511680603,0.44140625,45
2.525969992,0.008145570755004883,0.36321720480918884,0.58984375,45
2.527975884,0.007721662521362305,0.35620367527008057,0.71484375,45
2.530003491,0.009526193141937256,0.3350326120853424,0.73828125,45
2.531926253,0.008920669555664062,0.33182674646377563,0.765625,45
2.534105067,0.00952005386352539,0.3141443729400635,0.44140625,45
2.535966087,0.008914530277252197,0.2939145863056183,0.44140625,45
2.537942605,0.008187830448150635,0.30041614174842834,1.0859375,45
2.540045595,0.008423924446105957,0.31566131114959717,0.6640625,45
2.541925751,0.007273375988006592,0.34811198711395264,0.26953125,45
2.543941846,0.007812321186065674,0.36891502141952515,0.4921875,45
2.547141302,0.007327854633331299,0.3869367837905884,0.515625,45
2.54782251,0.006964564323425293,0.365829199552536,0.765625,45
2.549886239,0.007685065269470215,0.3716173768043518,0.44140625,45
2.551947312,0.0070795416831970215,0.3623517155647278,0.58984375,45
2.554071763,0.008944511413574219,0.35336560010910034,0.54296875,45
2.555955072,0.008520662784576416,0.287920206785202,0.3203125,45
2.557862229,0.007915079593658447,0.2924743890762329,0.54296875,45
2.55985387,0.007370114326477051,0.2789962887763977,0.4921875,45
2.561950626,0.009356200695037842,0.27196991443634033,1.01171875,45
2.563831564,0.008447885513305664,0.3017995357513428,0.8125,45
2.565918769,0.0074790120124816895,0.33149728178977966,0.8125,45
2.567913206,0.006812930107116699,0.325173556804657,0.69140625,45
2.569970065,0.0074729323387146,0.33403027057647705,0.71484375,45
2.571888547,0.006988525390625,0.33272886276245117,0.09765625,45
2.574098828,0.009337902069091797,0.3309922516345978,0.69140625,45
2.575900074,0.009337902069091797,0.29990851879119873,0.69140625,45
2.577886185,0.009156227111816406,0.26293566823005676,1.03515625,45
2.580065877,0.009816288948059082,0.23416011035442352,0.56640625,45
2.581823225,0.009029030799865723,0.21193373203277588,1.109375,45
2.584105523,0.009204566478729248,0.2300989329814911,0.765625,45
2.58588965,0.00811457633972168,0.24704381823539734,0.71484375,45
2.587912345,0.007327377796173096,0.2855471968650818,0.41796875,45
2.589984115,0.008047938346862793,0.3389531075954437,0.7890625,45
2.591963921,0.007745206356048584,0.36191511154174805,0.83984375,45
2.594601002,0.007321298122406006,0.37824833393096924,0.71484375,45
2.596041345,0.0081024169921875,0.36186787486076355,0.83984375,45
2.598078096,0.007557392120361328,0.33712857961654663,0.6171875,45
2.600183435,0.00954347848892212,0.28078505396842957,0.41796875,45
2.602143037,0.008877396583557129,0.26256096363067627,0.515625,45
2.604006354,0.009476900100708008,0.2600163519382477,0.44140625,45
2.605961589,0.008931875228881836,0.2607414722442627,0.26953125,45
2.608143127,0.008326351642608643,0.3005684018135071,1.90234375,45
2.610105166,0.00825965404510498,0.3507987856864929,1.0625,45
2.611955062,0.006806313991546631,0.37833255529403687,-0.171875,45
2.61415384,0.007284641265869141,0.3940400779247284,0.56640625,45
2.616183835,0.006981849670410156,0.4015892446041107,0.58984375,45
2.617926748,0.006739616394042969,0.4105539619922638,0.9609375,45
2.620211518,0.007581353187561035,0.3904825448989868,0.46875,45
2.622098367,0.006975769996643066,0.3846406042575836,0.640625,45
2.624102294,0.007831096649169922,0.3397044241428375,0.4921875,45
2.62597182,0.007043898105621338,0.30962496995925903,0.3671875,45
2.628207076,0.006317198276519775,0.2742568850517273,0.21875,45
2.63014867,0.006916642189025879,0.27872973680496216,0.29296875,45
2.632033609,0.0063111186027526855,0.3133797347545624,0.6640625,45
2.634138328,0.006849944591522217,0.35635319352149963,0.34375,45
2.636057962,0.0062444210052490234,0.33717089891433716,0.46875,45
2.637833758,0.005638837814331055,0.3374827802181244,0.39453125,45
2.64026898,0.006420016288757324,0.32504409551620483,0.640625,45
2.641898405,0.005996108055114746,0.3002130687236786,0.69140625,45
2.64395487,0.00841975212097168,0.276363343000412,0.54296875,45
2.646113813,0.007935285568237305,0.2674156725406647,0.46875,45
2.648038816,0.009093284606933594,0.2643797695636749,0.6171875,45
2.649921928,0.008729994297027588,0.2297932505607605,0.515625,45
2.651984795,0.008245527744293213,0.22582422196865082,1.5546875,45
2.654128449,0.008421123027801514,0.2609177529811859,0.71484375,45
2.65614626,0.007391691207885742,0.27470701932907104,0.98828125,45
2.658029168,0.006543934345245361,0.29415082931518555,0.34375,45
2.660031843,0.007385551929473877,0.31755852699279785,0.9375,45
2.662050266,0.0071433186531066895,0.33481818437576294,1.0625,45
2.663954884,0.00810617208480835,0.3279353082180023,0.6640625,45
2.665958703,0.007742822170257568,0.3028661906719208,0.765625,45
2.667913969,0.0071977972984313965,0.28971782326698303,0.8125,45
2.669892658,0.007918357849121094,0.26251092553138733,0.54296875,45
2.671897512,0.0073128342628479,0.24486839771270752,0.73828125,45
2.674138996,0.006707251071929932,0.24062490463256836,0.56640625,45
2.676020727,0.006162285804748535,0.23128429055213928,0.6171875,45
2.678047965,0.005617260932922363,0.25409093499183655,0.3671875,45
2.680014579,0.00892949104309082,0.27288565039634705,0.69140625,45
2.682237867,0.008505642414093018,0.266654908657074,0.6640625,45
2.684071247,0.009663641452789307,0.28007206320762634,0.73828125,45
2.686057934,0.009360909461975098,0.2510325014591217,0.7890625,45
2.688032091,0.009058117866516113,0.23212938010692596,0.58984375,45
2.690117819,0.009960293769836426,0.22584755718708038,0.73828125,45
2.692025455,0.00880974531173706,0.2604866623878479,1.8515625,45
2.694104142,0.007774233818054199,0.3222627639770508,1.01171875,45
2.696011575,0.006199836730957031,0.3696214556694031,0.1953125,45
2.698061014,0.005957603454589844,0.41077721118927,1.16015625,45
2.700079551,0.008367598056793213,0.45300406217575073,1.0859375,45
2.701898619,0.008125364780426025,0.46097397804260254,0.69140625,45
2.704014363,0.009162306785583496,0.4580537974834442,0.34375,45
2.705930447,0.008375048637390137,0.4249018132686615,0.21875,45
2.708023306,0.007587850093841553,0.3590555787086487,0.171875,45
2.709967162,0.00782400369644165,0.3177015781402588,0.21875,45
2.711941148,0.006612896919250488,0.30415722727775574,0.12109375,45
2.714086337,0.006606757640838623,0.36796870827674866,0.0,45
2.715951459,0.005759000778198242,0.4311833679676056,0.09765625,45
2.71791836,0.005274534225463867,0.4580628573894501,0.39453125,45
2.720057704,0.0061768293380737305,0.457503080368042,0.6171875,45
2.722149956,0.005813479423522949,0.4392760097980499,0.44140625,45
2.724074163,0.00665515661239624,0.3929729759693146,0.56640625,45
2.726194169,0.006110131740570068,0.3334210216999054,0.41796875,45
2.728047668,0.005565166473388672,0.2916211485862732,0.26953125,45
2.729988663,0.00798875093460083,0.2487812489271164,0.3203125,45
2.731921528,0.007564842700958252,0.23040124773979187,0.39453125,45
2.734234448,0.008406579494476318,0.23184823989868164,0.515625,45
2.7360113,0.008103787899017334,0.2190566062927246,0.69140625,45
2.737999764,0.007740437984466553,0.2209511697292328,0.58984375,45
2.740013651,0.008339881896972656,0.23940081894397736,1.13671875,45
2.742054257,0.007249891757965088,0.24680575728416443,0.71484375,45
2.744013759,0.006462693214416504,0.2511279881000519,0.46875,45
2.745981258,0.008630454540252686,0.2667723298072815,0.7890625,45
2.747935143,0.008448779582977295,0.26992514729499817,0.765625,45
2.749933497,0.00814598798751831,0.2832300364971161,0.765625,45
2.752027842,0.007722139358520508,0.29533126950263977,0.6640625,45
2.754064742,0.009829342365264893,0.2695396840572357,0.640625,45
2.755922266,0.009284377098083496,0.24138997495174408,0.98828125,45
2.757937711,0.008376002311706543,0.22937847673892975,0.58984375,45
2.759960796,0.009036004543304443,0.21114619076251984,0.21875,45
2.761962499,0.00891488790512085,0.22431784868240356,0.4921875,45
2.763910292,0.009817063808441162,0.2622505724430084,1.0859375,45
2.765944054,0.00878763198852539,0.29943031072616577,1.0859375,45
2.767995932,0.007818758487701416,0.3015557527542114,0.83984375,45
2.770000508,0.008297145366668701,0.30306968092918396,0.56640625,45
2.77184545,0.007873237133026123,0.308198481798172,0.71484375,45
2.774114521,0.008775532245635986,0.311127245426178,0.7890625,45
2.775837393,0.008351624011993408,0.29555970430374146,0.640625,45
2.777934613,0.007564425468444824,0.30609017610549927,0.71484375,45
2.779874996,0.008540749549865723,0.2989553213119507,0.515625,45
2.781958262,0.007995784282684326,0.25902676582336426,0.69140625,45
2.783900423,0.00885099172592163,0.255291223526001,0.41796875,45
2.785883461,0.00818490982055664,0.26146063208580017,0.46875,45
2.788010491,0.007579386234283447,0.2851025462150574,0.9375,45
2.790652181,0.009760797023773193,0.31052327156066895,0.515625,45
2.791854163,0.0091552734375,0.3097856938838959,0.88671875,45
2.794148221,0.010010480880737305,0.321831613779068,0.71484375,45
2.79597937,0.009283840656280518,0.3344551920890808,0.54296875,45
2.79809138,0.008617758750915527,0.3456869423389435,1.359375,45
2.799842722,0.008974909782409668,0.3391050696372986,0.7890625,45
2.801954695,0.007945477962493896,0.35492897033691406,0.34375,45
2.803904344,0.008484423160552979,0.3614530563354492,0.640625,45
2.8059634,0.007818341255187988,0.39046597480773926,0.6171875,45
2.807873228,0.007333874702453613,0.37168511748313904,0.765625,45
2.809988308,0.007993936538696289,0.3725711405277252,0.41796875,45
2.811831694,0.007448911666870117,0.3551194369792938,0.6171875,45
2.814114049,0.008364737033843994,0.3456072211265564,0.54296875,45
2.815970412,0.0076985955238342285,0.33594056963920593,0.41796875,45
2.817865842,0.007093071937561035,0.30615925788879395,0.34375,45
2.819904242,0.008897542953491211,0.31050774455070496,0.1953125,45
2.821983947,0.008291959762573242,0.32355666160583496,0.7890625,45
2.824031955,0.008952021598815918,0.306079626083374,0.515625,45
2.825918341,0.008285880088806152,0.31336331367492676,0.54296875,45
2.82799683,0.007680356502532959,0.3314681351184845,1.18359375,45
2.829994757,0.008158624172210693,0.3345150351524353,0.8125,45
2.8320324,0.007431983947753906,0.32998016476631165,0.6640625,45
2.834176383,0.008529484272003174,0.3311179280281067,0.98828125,45
2.83588002,0.00822669267654419,0.32896319031715393,0.83984375,45
2.837947397,0.007984459400177002,0.3028995096683502,1.0859375,45
2.839935888,0.00888669490814209,0.2703213691711426,0.6640625,45
2.841938756,0.008462846279144287,0.2462378293275833,0.9375,45
2.844002706,0.009378671646118164,0.23936116695404053,0.6171875,45
2.845917351,0.008712589740753174,0.22458143532276154,0.6171875,45
2.848004141,0.00810706615447998,0.2309463620185852,0.640625,45
2.849988367,0.0088881254196167,0.23216202855110168,0.71484375,45
2.851943288,0.008464217185974121,0.26312384009361267,1.13671875,45
2.85415535,0.009440600872039795,0.29138609766960144,0.88671875,45
2.855877297,0.00895613431930542,0.27246880531311035,0.88671875,45
2.857917121,0.008411169052124023,0.28739356994628906,0.71484375,45
2.859926242,0.010895371437072754,0.2590935528278351,0.73828125,45
2.861894276,0.010532021522521973,0.24558794498443604,1.18359375,45
2.863936287,0.011326730251312256,0.2665204107761383,0.9140625,45
2.86593758,0.010539531707763672,0.27376264333724976,0.9375,45
2.867963616,0.009873390197753906,0.2768758237361908,1.234375,45
2.870018736,0.010486423969268799,0.311433345079422,1.0625,45
2.871855781,0.009517550468444824,0.33114224672317505,0.515625,45
2.874163047,0.0101776123046875,0.3461170792579651,0.86328125,45
2.875937265,0.009572029113769531,0.3734290599822998,0.9609375,45
